provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
Z,2020-12-19,145,131,0,14,0,0
ZA,2020-12-19,11,7,0,4,0,0
A,2020-12-20,515,341,0,174,0,0
AB,2020-12-20,89,83,0,6,0,0
AL,2020-12-20,72,47,0,25,0,0
AV,2020-12-20,7,3,0,4,0,0
B,2020-12-20,997,997,0,0,0,0
BA,2020-12-20,175,89,0,86,0,0
BI,2020-12-20,138,87,0,51,0,0
BU,2020-12-20,25,12,0,13,0,0
C,2020-12-20,138,122,0,16,0,0
CA,2020-12-20,138,99,0,39,0,0
CC,2020-12-20,101,79,0,22,0,0
CE,2020-12-20,4,1,0,3,0,0
CO,2020-12-20,48,17,0,31,0,0
CR,2020-12-20,118,73,0,45,0,0
CS,2020-12-20,145,95,0,50,0,0
CU,2020-12-20,27,17,0,10,0,0
GC,2020-12-20,49,35,0,14,0,0
GI,2020-12-20,152,152,0,0,0,0
GR,2020-12-20,54,39,0,15,0,0
GU,2020-12-20,46,28,0,18,0,0
H,2020-12-20,25,16,0,9,0,0
HU,2020-12-20,19,19,0,0,0,0
J,2020-12-20,46,15,0,31,0,0
L,2020-12-20,80,80,0,0,0,0
LE,2020-12-20,27,22,0,5,0,0
LO,2020-12-20,42,39,0,3,0,0
LU,2020-12-20,15,15,0,0,0,0
M,2020-12-20,1347,691,0,656,0,0
MA,2020-12-20,118,41,0,77,0,0
ML,2020-12-20,7,0,0,7,0,0
MU,2020-12-20,131,75,0,55,0,1
NA,2020-12-20,71,42,0,29,0,0
NC,2020-12-20,26,16,0,10,0,0
O,2020-12-20,95,89,0,6,0,0
OR,2020-12-20,36,30,0,6,0,0
P,2020-12-20,23,17,0,6,0,0
PM,2020-12-20,423,313,1,109,0,0
PO,2020-12-20,106,94,0,12,0,0
S,2020-12-20,55,53,0,0,0,2
SA,2020-12-20,18,9,0,9,0,0
SE,2020-12-20,72,32,0,40,0,0
SG,2020-12-20,10,8,0,2,0,0
SO,2020-12-20,2,1,0,1,0,0
SS,2020-12-20,127,88,0,39,0,0
T,2020-12-20,127,127,0,0,0,0
TE,2020-12-20,21,21,0,0,0,0
TF,2020-12-20,123,85,0,38,0,0
TO,2020-12-20,115,76,0,39,0,0
V,2020-12-20,816,604,0,212,0,0
VA,2020-12-20,32,16,0,16,0,0
VI,2020-12-20,63,28,0,35,0,0
Z,2020-12-20,115,110,0,5,0,0
ZA,2020-12-20,4,4,0,0,0,0
A,2020-12-21,809,560,0,249,0,0
AB,2020-12-21,133,118,0,15,0,0
AL,2020-12-21,123,96,0,27,0,0
AV,2020-12-21,11,7,0,4,0,0
B,2020-12-21,1789,1785,0,0,4,0
BA,2020-12-21,212,107,0,105,0,0
BI,2020-12-21,174,106,0,68,0,0
BU,2020-12-21,41,11,0,30,0,0
C,2020-12-21,157,141,0,16,0,0
CA,2020-12-21,171,119,0,52,0,0
CC,2020-12-21,139,93,0,45,0,1
CE,2020-12-21,4,0,0,4,0,0
CO,2020-12-21,103,37,0,66,0,0
CR,2020-12-21,190,128,0,62,0,0
CS,2020-12-21,216,156,0,60,0,0
CU,2020-12-21,48,29,0,19,0,0
GC,2020-12-21,38,24,0,14,0,0
GI,2020-12-21,324,323,0,0,1,0
GR,2020-12-21,106,75,0,31,0,0
GU,2020-12-21,57,38,0,19,0,0
H,2020-12-21,33,20,0,13,0,0
HU,2020-12-21,39,39,0,0,0,0
J,2020-12-21,102,45,0,57,0,0
L,2020-12-21,128,128,0,0,0,0
LE,2020-12-21,51,46,0,5,0,0
LO,2020-12-21,57,55,0,2,0,0
LU,2020-12-21,22,20,0,2,0,0
M,2020-12-21,1963,975,0,988,0,0
MA,2020-12-21,182,73,0,109,0,0
ML,2020-12-21,17,1,0,16,0,0
MU,2020-12-21,242,151,0,91,0,0
NA,2020-12-21,95,60,0,35,0,0
NC,2020-12-21,53,29,0,24,0,0
O,2020-12-21,60,55,0,5,0,0
OR,2020-12-21,50,39,0,11,0,0
P,2020-12-21,32,21,0,11,0,0
PM,2020-12-21,506,388,0,118,0,0
PO,2020-12-21,143,129,0,14,0,0
S,2020-12-21,65,63,0,2,0,0
SA,2020-12-21,24,17,0,7,0,0
SE,2020-12-21,129,66,0,63,0,0
SG,2020-12-21,23,19,0,4,0,0
SO,2020-12-21,5,3,0,2,0,0
SS,2020-12-21,123,71,0,52,0,0
T,2020-12-21,182,182,0,0,0,0
TE,2020-12-21,25,25,0,0,0,0
TF,2020-12-21,100,72,0,28,0,0
TO,2020-12-21,197,135,0,62,0,0
V,2020-12-21,1270,1016,0,254,0,0
VA,2020-12-21,46,24,0,22,0,0
VI,2020-12-21,53,28,0,25,0,0
Z,2020-12-21,144,139,0,5,0,0
ZA,2020-12-21,15,11,0,4,0,0
A,2020-12-22,826,585,0,241,0,0
AB,2020-12-22,116,103,0,13,0,0
AL,2020-12-22,96,79,0,17,0,0
AV,2020-12-22,8,4,0,4,0,0
B,2020-12-22,1761,1759,0,0,2,0
BA,2020-12-22,213,88,0,125,0,0
BI,2020-12-22,184,101,0,83,0,0
BU,2020-12-22,51,22,0,29,0,0
C,2020-12-22,174,155,0,19,0,0
CA,2020-12-22,191,141,0,50,0,0
CC,2020-12-22,164,121,0,43,0,0
CE,2020-12-22,7,1,0,6,0,0
CO,2020-12-22,99,29,0,70,0,0
CR,2020-12-22,223,161,0,62,0,0
CS,2020-12-22,225,161,0,64,0,0
CU,2020-12-22,52,39,0,13,0,0
GC,2020-12-22,83,64,0,19,0,0
GI,2020-12-22,313,311,0,0,2,0
GR,2020-12-22,127,97,0,30,0,0
GU,2020-12-22,104,86,0,18,0,0
H,2020-12-22,61,43,0,18,0,0
HU,2020-12-22,26,25,0,1,0,0
J,2020-12-22,115,69,0,46,0,0
L,2020-12-22,123,119,0,0,4,0
LE,2020-12-22,57,49,0,8,0,0
LO,2020-12-22,60,58,0,2,0,0
LU,2020-12-22,32,30,0,2,0,0
M,2020-12-22,2033,1213,0,820,0,0
MA,2020-12-22,201,99,0,102,0,0
ML,2020-12-22,13,1,0,12,0,0
MU,2020-12-22,268,154,0,114,0,0
NA,2020-12-22,88,57,0,31,0,0
NC,2020-12-22,42,28,0,14,0,0
O,2020-12-22,59,55,0,4,0,0
OR,2020-12-22,41,35,0,6,0,0
P,2020-12-22,33,20,0,13,0,0
PM,2020-12-22,480,377,0,103,0,0
PO,2020-12-22,144,125,0,19,0,0
S,2020-12-22,70,63,0,7,0,0
SA,2020-12-22,27,18,0,9,0,0
SE,2020-12-22,198,116,0,82,0,0
SG,2020-12-22,12,7,0,5,0,0
SO,2020-12-22,7,4,0,3,0,0
SS,2020-12-22,96,42,0,54,0,0
T,2020-12-22,256,255,0,0,0,1
TE,2020-12-22,25,25,0,0,0,0
TF,2020-12-22,121,89,0,32,0,0
TO,2020-12-22,210,157,0,53,0,0
V,2020-12-22,1390,1114,0,276,0,0
VA,2020-12-22,74,41,0,32,1,0
VI,2020-12-22,59,26,0,33,0,0
Z,2020-12-22,162,155,0,7,0,0
ZA,2020-12-22,7,5,0,2,0,0
A,2020-12-23,924,698,0,226,0,0
AB,2020-12-23,124,101,0,23,0,0
AL,2020-12-23,100,82,0,18,0,0
AV,2020-12-23,11,1,0,10,0,0
B,2020-12-23,1611,1604,0,0,7,0
BA,2020-12-23,260,134,0,126,0,0
BI,2020-12-23,115,54,0,61,0,0
BU,2020-12-23,39,15,0,24,0,0
C,2020-12-23,148,136,0,12,0,0
CA,2020-12-23,222,153,0,69,0,0
CC,2020-12-23,240,183,0,57,0,0
CE,2020-12-23,5,1,0,4,0,0
CO,2020-12-23,101,51,0,50,0,0
CR,2020-12-23,238,177,0,61,0,0
CS,2020-12-23,236,177,0,59,0,0
CU,2020-12-23,50,38,0,12,0,0
GC,2020-12-23,47,31,0,16,0,0
GI,2020-12-23,308,305,0,0,3,0
GR,2020-12-23,152,133,0,19,0,0
GU,2020-12-23,79,61,0,18,0,0
H,2020-12-23,60,45,0,15,0,0
HU,2020-12-23,23,23,0,0,0,0
J,2020-12-23,87,50,0,37,0,0
L,2020-12-23,125,124,0,0,1,0
LE,2020-12-23,60,54,0,6,0,0
LO,2020-12-23,73,71,0,2,0,0
LU,2020-12-23,36,35,0,1,0,0
M,2020-12-23,2161,1424,0,737,0,0
MA,2020-12-23,236,118,0,118,0,0
ML,2020-12-23,22,8,0,14,0,0
MU,2020-12-23,244,156,0,87,0,1
NA,2020-12-23,116,92,0,24,0,0
NC,2020-12-23,59,36,0,23,0,0
O,2020-12-23,57,53,0,4,0,0
OR,2020-12-23,42,35,0,7,0,0
P,2020-12-23,27,21,0,6,0,0
PM,2020-12-23,424,339,1,84,0,0
PO,2020-12-23,165,155,0,10,0,0
S,2020-12-23,81,76,0,4,0,1
SA,2020-12-23,20,10,0,10,0,0
SE,2020-12-23,205,99,0,106,0,0
SG,2020-12-23,20,17,0,3,0,0
SO,2020-12-23,7,5,0,2,0,0
SS,2020-12-23,85,36,0,49,0,0
T,2020-12-23,213,213,0,0,0,0
TE,2020-12-23,13,13,0,0,0,0
TF,2020-12-23,100,70,0,30,0,0
TO,2020-12-23,218,165,0,53,0,0
V,2020-12-23,1489,1229,0,260,0,0
VA,2020-12-23,59,23,0,36,0,0
VI,2020-12-23,63,22,0,41,0,0
Z,2020-12-23,167,164,0,3,0,0
ZA,2020-12-23,10,1,0,9,0,0
A,2020-12-24,786,565,0,221,0,0
AB,2020-12-24,120,106,0,14,0,0
AL,2020-12-24,90,77,0,13,0,0
AV,2020-12-24,15,5,0,10,0,0
B,2020-12-24,1737,1735,0,0,2,0
BA,2020-12-24,234,95,0,139,0,0
BI,2020-12-24,186,102,0,84,0,0
BU,2020-12-24,34,11,0,23,0,0
C,2020-12-24,171,148,0,23,0,0
CA,2020-12-24,195,138,0,57,0,0
CC,2020-12-24,116,72,0,44,0,0
CE,2020-12-24,8,1,0,7,0,0
CO,2020-12-24,93,54,0,39,0,0
CR,2020-12-24,189,135,0,54,0,0
CS,2020-12-24,260,185,0,75,0,0
CU,2020-12-24,39,20,0,19,0,0
GC,2020-12-24,64,49,0,15,0,0
GI,2020-12-24,314,313,0,0,0,1
GR,2020-12-24,92,68,0,24,0,0
GU,2020-12-24,65,52,0,13,0,0
H,2020-12-24,39,24,0,15,0,0
HU,2020-12-24,34,34,0,0,0,0
J,2020-12-24,99,54,0,45,0,0
L,2020-12-24,126,124,0,0,2,0
LE,2020-12-24,34,29,0,5,0,0
LO,2020-12-24,56,54,0,2,0,0
LU,2020-12-24,28,27,0,1,0,0
M,2020-12-24,1315,781,0,534,0,0
MA,2020-12-24,209,128,0,81,0,0
ML,2020-12-24,5,0,0,5,0,0
MU,2020-12-24,264,162,0,101,1,0
NA,2020-12-24,95,65,0,30,0,0
NC,2020-12-24,40,21,0,19,0,0
O,2020-12-24,80,73,0,7,0,0
OR,2020-12-24,35,31,0,4,0,0
P,2020-12-24,24,11,0,13,0,0
PM,2020-12-24,414,333,0,81,0,0
PO,2020-12-24,118,103,0,15,0,0
S,2020-12-24,62,61,0,1,0,0
SA,2020-12-24,25,14,0,11,0,0
SE,2020-12-24,191,120,0,71,0,0
SG,2020-12-24,27,20,0,7,0,0
SO,2020-12-24,13,8,0,5,0,0
SS,2020-12-24,82,47,0,35,0,0
T,2020-12-24,205,205,0,0,0,0
TE,2020-12-24,34,34,0,0,0,0
TF,2020-12-24,128,94,0,34,0,0
TO,2020-12-24,159,127,0,32,0,0
V,2020-12-24,1361,1141,0,220,0,0
VA,2020-12-24,41,14,0,27,0,0
VI,2020-12-24,55,24,0,31,0,0
Z,2020-12-24,194,189,0,5,0,0
ZA,2020-12-24,9,2,0,7,0,0
A,2020-12-25,608,415,0,193,0,0
AB,2020-12-25,99,87,0,12,0,0
AL,2020-12-25,102,79,0,23,0,0
AV,2020-12-25,8,1,0,7,0,0
B,2020-12-25,977,977,0,0,0,0
BA,2020-12-25,178,62,0,116,0,0
BI,2020-12-25,106,61,0,45,0,0
BU,2020-12-25,31,13,0,18,0,0
C,2020-12-25,142,134,0,8,0,0
CA,2020-12-25,178,100,0,78,0,0
CC,2020-12-25,72,47,0,25,0,0
CE,2020-12-25,12,1,0,11,0,0
CO,2020-12-25,66,34,0,32,0,0
CR,2020-12-25,130,80,0,50,0,0
CS,2020-12-25,184,132,0,52,0,0
CU,2020-12-25,43,22,0,21,0,0
GC,2020-12-25,80,64,0,16,0,0
GI,2020-12-25,161,161,0,0,0,0
GR,2020-12-25,72,52,0,20,0,0
GU,2020-12-25,54,40,0,14,0,0
H,2020-12-25,51,39,0,12,0,0
HU,2020-12-25,35,32,0,3,0,0
J,2020-12-25,80,43,0,37,0,0
L,2020-12-25,79,79,0,0,0,0
LE,2020-12-25,21,16,0,5,0,0
LO,2020-12-25,62,59,0,3,0,0
LU,2020-12-25,26,22,0,4,0,0
M,2020-12-25,1235,623,0,612,0,0
MA,2020-12-25,159,80,0,79,0,0
ML,2020-12-25,9,0,0,9,0,0
MU,2020-12-25,229,141,0,88,0,0
NA,2020-12-25,79,52,0,27,0,0
NC,2020-12-25,41,24,0,17,0,0
O,2020-12-25,66,56,0,10,0,0
OR,2020-12-25,31,29,0,2,0,0
P,2020-12-25,21,11,0,10,0,0
PM,2020-12-25,362,288,0,74,0,0
PO,2020-12-25,117,111,0,6,0,0
S,2020-12-25,65,62,0,2,0,1
SA,2020-12-25,28,16,0,12,0,0
SE,2020-12-25,114,50,0,64,0,0
SG,2020-12-25,21,13,0,8,0,0
SO,2020-12-25,4,1,0,3,0,0
SS,2020-12-25,82,57,0,25,0,0
T,2020-12-25,153,152,0,0,1,0
TE,2020-12-25,26,26,0,0,0,0
TF,2020-12-25,124,90,0,34,0,0
TO,2020-12-25,110,78,0,32,0,0
V,2020-12-25,989,771,0,218,0,0
VA,2020-12-25,30,9,0,21,0,0
VI,2020-12-25,43,29,0,14,0,0
Z,2020-12-25,205,198,0,7,0,0
ZA,2020-12-25,14,6,0,8,0,0
A,2020-12-26,796,555,0,241,0,0
AB,2020-12-26,111,97,0,14,0,0
AL,2020-12-26,75,61,0,14,0,0
AV,2020-12-26,17,3,0,14,0,0
B,2020-12-26,1260,1259,0,0,1,0
BA,2020-12-26,320,149,0,171,0,0
BI,2020-12-26,191,123,0,68,0,0
BU,2020-12-26,36,12,0,24,0,0
C,2020-12-26,182,159,0,23,0,0
CA,2020-12-26,211,126,0,85,0,0
CC,2020-12-26,119,82,0,37,0,0
CE,2020-12-26,18,1,0,17,0,0
CO,2020-12-26,57,23,0,34,0,0
CR,2020-12-26,172,115,0,57,0,0
CS,2020-12-26,175,123,0,52,0,0
CU,2020-12-26,33,19,0,14,0,0
GC,2020-12-26,51,37,0,14,0,0
GI,2020-12-26,206,205,0,0,1,0
GR,2020-12-26,105,70,0,35,0,0
GU,2020-12-26,57,37,0,20,0,0
H,2020-12-26,47,32,0,15,0,0
HU,2020-12-26,27,27,0,0,0,0
J,2020-12-26,76,39,0,37,0,0
L,2020-12-26,100,100,0,0,0,0
LE,2020-12-26,37,27,0,10,0,0
LO,2020-12-26,68,67,0,1,0,0
LU,2020-12-26,39,35,0,4,0,0
M,2020-12-26,1695,819,0,876,0,0
MA,2020-12-26,195,79,0,116,0,0
ML,2020-12-26,16,7,0,9,0,0
MU,2020-12-26,315,182,0,133,0,0
NA,2020-12-26,108,79,0,29,0,0
NC,2020-12-26,56,40,0,16,0,0
O,2020-12-26,131,125,0,6,0,0
OR,2020-12-26,40,34,0,6,0,0
P,2020-12-26,31,19,0,12,0,0
PM,2020-12-26,354,266,0,88,0,0
PO,2020-12-26,136,121,0,15,0,0
S,2020-12-26,73,68,0,5,0,0
SA,2020-12-26,28,19,0,9,0,0
SE,2020-12-26,135,63,0,72,0,0
SG,2020-12-26,34,25,0,9,0,0
SO,2020-12-26,4,2,0,2,0,0
SS,2020-12-26,128,87,0,41,0,0
T,2020-12-26,173,173,0,0,0,0
TE,2020-12-26,29,29,0,0,0,0
TF,2020-12-26,113,81,0,32,0,0
TO,2020-12-26,110,70,0,40,0,0
V,2020-12-26,1152,869,0,283,0,0
VA,2020-12-26,38,14,0,24,0,0
VI,2020-12-26,62,44,0,18,0,0
Z,2020-12-26,181,170,0,11,0,0
ZA,2020-12-26,9,4,0,5,0,0
A,2020-12-27,786,505,0,281,0,0
AB,2020-12-27,179,145,0,34,0,0
AL,2020-12-27,86,71,0,15,0,0
AV,2020-12-27,26,9,0,17,0,0
B,2020-12-27,1316,1316,0,0,0,0
BA,2020-12-27,316,111,0,205,0,0
BI,2020-12-27,195,142,0,53,0,0
BU,2020-12-27,46,17,0,29,0,0
C,2020-12-27,166,143,0,23,0,0
CA,2020-12-27,256,143,0,113,0,0
CC,2020-12-27,176,118,0,58,0,0
CE,2020-12-27,12,0,0,12,0,0
CO,2020-12-27,62,19,0,43,0,0
CR,2020-12-27,195,120,0,75,0,0
CS,2020-12-27,193,118,0,75,0,0
CU,2020-12-27,56,26,0,30,0,0
GC,2020-12-27,72,49,0,23,0,0
GI,2020-12-27,183,183,0,0,0,0
GR,2020-12-27,90,75,0,15,0,0
GU,2020-12-27,67,39,0,28,0,0
H,2020-12-27,48,29,0,19,0,0
HU,2020-12-27,26,26,0,0,0,0
J,2020-12-27,91,61,0,30,0,0
L,2020-12-27,99,99,0,0,0,0
LE,2020-12-27,30,23,0,7,0,0
LO,2020-12-27,90,87,0,3,0,0
LU,2020-12-27,28,27,0,1,0,0
M,2020-12-27,1620,776,0,844,0,0
MA,2020-12-27,188,79,0,109,0,0
ML,2020-12-27,10,2,0,8,0,0
MU,2020-12-27,311,154,0,157,0,0
NA,2020-12-27,103,65,0,38,0,0
NC,2020-12-27,60,26,0,34,0,0
O,2020-12-27,125,105,0,20,0,0
OR,2020-12-27,51,47,0,4,0,0
P,2020-12-27,31,18,0,13,0,0
PM,2020-12-27,393,288,0,105,0,0
PO,2020-12-27,118,101,0,17,0,0
S,2020-12-27,93,84,0,8,0,1
SA,2020-12-27,34,17,0,17,0,0
SE,2020-12-27,158,61,0,97,0,0
SG,2020-12-27,38,24,0,14,0,0
SO,2020-12-27,12,2,0,10,0,0
SS,2020-12-27,134,94,0,40,0,0
T,2020-12-27,199,198,0,0,1,0
TE,2020-12-27,25,25,0,0,0,0
TF,2020-12-27,119,75,0,44,0,0
TO,2020-12-27,173,110,0,63,0,0
V,2020-12-27,1126,832,0,294,0,0
VA,2020-12-27,66,19,0,47,0,0
VI,2020-12-27,50,32,0,18,0,0
Z,2020-12-27,186,172,0,14,0,0
ZA,2020-12-27,14,11,0,3,0,0
A,2020-12-28,1342,918,0,424,0,0
AB,2020-12-28,179,151,0,28,0,0
AL,2020-12-28,135,96,0,39,0,0
AV,2020-12-28,29,10,0,19,0,0
B,2020-12-28,2436,2433,0,0,3,0
BA,2020-12-28,432,155,2,275,0,0
BI,2020-12-28,190,121,0,69,0,0
BU,2020-12-28,45,18,0,27,0,0
C,2020-12-28,268,231,0,37,0,0
CA,2020-12-28,353,202,0,151,0,0
CC,2020-12-28,238,164,0,72,0,2
CE,2020-12-28,22,7,0,15,0,0
CO,2020-12-28,123,48,0,75,0,0
CR,2020-12-28,277,179,0,98,0,0
CS,2020-12-28,378,235,0,143,0,0
CU,2020-12-28,84,43,0,41,0,0
GC,2020-12-28,77,58,0,19,0,0
GI,2020-12-28,422,420,0,0,2,0
GR,2020-12-28,161,129,0,32,0,0
GU,2020-12-28,101,68,0,33,0,0
H,2020-12-28,89,51,0,38,0,0
HU,2020-12-28,58,58,0,0,0,0
J,2020-12-28,125,70,0,55,0,0
L,2020-12-28,176,176,0,0,0,0
LE,2020-12-28,85,67,0,18,0,0
LO,2020-12-28,118,114,0,4,0,0
LU,2020-12-28,33,29,0,4,0,0
M,2020-12-28,2561,1251,0,1310,0,0
MA,2020-12-28,374,129,0,245,0,0
ML,2020-12-28,33,6,0,27,0,0
MU,2020-12-28,452,229,1,222,0,0
NA,2020-12-28,145,90,0,55,0,0
NC,2020-12-28,92,42,0,50,0,0
O,2020-12-28,113,98,0,15,0,0
OR,2020-12-28,63,49,0,14,0,0
P,2020-12-28,49,32,0,17,0,0
PM,2020-12-28,474,348,0,126,0,0
PO,2020-12-28,164,148,0,16,0,0
S,2020-12-28,111,109,0,2,0,0
SA,2020-12-28,42,25,0,17,0,0
SE,2020-12-28,229,120,0,109,0,0
SG,2020-12-28,55,37,0,18,0,0
SO,2020-12-28,11,2,0,9,0,0
SS,2020-12-28,132,79,0,53,0,0
T,2020-12-28,374,374,0,0,0,0
TE,2020-12-28,32,31,0,1,0,0
TF,2020-12-28,182,149,0,33,0,0
TO,2020-12-28,311,217,0,94,0,0
V,2020-12-28,1881,1431,0,450,0,0
VA,2020-12-28,102,37,0,65,0,0
VI,2020-12-28,74,48,0,26,0,0
Z,2020-12-28,259,246,0,13,0,0
ZA,2020-12-28,23,17,0,6,0,0
A,2020-12-29,1130,767,0,363,0,0
AB,2020-12-29,194,150,0,44,0,0
AL,2020-12-29,120,100,0,20,0,0
AV,2020-12-29,50,7,0,43,0,0
B,2020-12-29,2245,2241,0,0,3,1
BA,2020-12-29,464,189,0,275,0,0
BI,2020-12-29,173,100,0,73,0,0
BU,2020-12-29,49,15,0,34,0,0
C,2020-12-29,207,192,0,15,0,0
CA,2020-12-29,330,220,0,110,0,0
CC,2020-12-29,294,211,0,83,0,0
CE,2020-12-29,22,4,0,18,0,0
CO,2020-12-29,115,52,0,63,0,0
CR,2020-12-29,331,205,0,126,0,0
CS,2020-12-29,346,240,0,106,0,0
CU,2020-12-29,92,37,0,54,1,0
GC,2020-12-29,106,77,0,29,0,0
GI,2020-12-29,399,398,0,0,1,0
GR,2020-12-29,158,126,0,32,0,0
GU,2020-12-29,97,74,0,23,0,0
H,2020-12-29,93,70,0,23,0,0
HU,2020-12-29,35,35,0,0,0,0
J,2020-12-29,184,110,0,74,0,0
L,2020-12-29,146,142,0,0,4,0
LE,2020-12-29,61,47,0,14,0,0
LO,2020-12-29,113,107,0,6,0,0
LU,2020-12-29,57,55,0,2,0,0
M,2020-12-29,3106,1640,0,1466,0,0
MA,2020-12-29,361,181,0,180,0,0
ML,2020-12-29,22,10,0,12,0,0
MU,2020-12-29,484,260,0,224,0,0
NA,2020-12-29,130,96,0,34,0,0
NC,2020-12-29,89,49,0,40,0,0
O,2020-12-29,90,77,0,13,0,0
OR,2020-12-29,40,31,0,9,0,0
P,2020-12-29,60,36,0,24,0,0
PM,2020-12-29,364,284,0,80,0,0
PO,2020-12-29,171,148,0,23,0,0
S,2020-12-29,150,141,0,4,0,5
SA,2020-12-29,59,44,0,15,0,0
SE,2020-12-29,233,144,0,89,0,0
SG,2020-12-29,50,37,0,13,0,0
SO,2020-12-29,15,7,0,8,0,0
SS,2020-12-29,135,55,0,80,0,0
T,2020-12-29,363,362,0,0,1,0
TE,2020-12-29,30,30,0,0,0,0
TF,2020-12-29,114,92,0,22,0,0
TO,2020-12-29,331,230,0,101,0,0
V,2020-12-29,1654,1301,0,353,0,0
VA,2020-12-29,92,34,0,58,0,0
VI,2020-12-29,67,46,0,21,0,0
Z,2020-12-29,248,241,0,7,0,0
ZA,2020-12-29,25,19,0,6,0,0
A,2020-12-30,1245,893,0,352,0,0
AB,2020-12-30,188,145,0,43,0,0
AL,2020-12-30,178,136,0,42,0,0
AV,2020-12-30,54,16,0,38,0,0
B,2020-12-30,2200,2199,0,0,1,0
BA,2020-12-30,417,177,1,238,0,1
BI,2020-12-30,156,67,0,89,0,0
BU,2020-12-30,47,13,0,34,0,0
C,2020-12-30,226,204,0,22,0,0
CA,2020-12-30,305,180,0,125,0,0
CC,2020-12-30,287,193,1,93,0,0
CE,2020-12-30,14,0,0,14,0,0
CO,2020-12-30,118,43,0,75,0,0
CR,2020-12-30,365,256,0,109,0,0
CS,2020-12-30,324,229,0,95,0,0
CU,2020-12-30,92,50,0,42,0,0
GC,2020-12-30,96,72,0,24,0,0
GI,2020-12-30,338,333,0,0,5,0
GR,2020-12-30,189,149,0,40,0,0
GU,2020-12-30,88,65,0,23,0,0
H,2020-12-30,80,52,0,28,0,0
HU,2020-12-30,44,44,0,0,0,0
J,2020-12-30,156,93,0,63,0,0
L,2020-12-30,168,166,0,0,2,0
LE,2020-12-30,60,48,0,12,0,0
LO,2020-12-30,124,121,0,3,0,0
LU,2020-12-30,50,45,0,5,0,0
M,2020-12-30,3487,2190,0,1297,0,0
MA,2020-12-30,399,199,0,200,0,0
ML,2020-12-30,28,18,0,10,0,0
MU,2020-12-30,486,283,0,203,0,0
NA,2020-12-30,118,81,0,37,0,0
NC,2020-12-30,90,55,0,34,0,1
O,2020-12-30,63,53,0,10,0,0
OR,2020-12-30,56,49,0,7,0,0
P,2020-12-30,47,27,0,20,0,0
PM,2020-12-30,266,212,0,54,0,0
PO,2020-12-30,157,137,0,20,0,0
S,2020-12-30,125,119,0,2,0,4
SA,2020-12-30,52,34,0,18,0,0
SE,2020-12-30,289,167,0,122,0,0
SG,2020-12-30,58,46,0,12,0,0
SO,2020-12-30,11,7,0,4,0,0
SS,2020-12-30,137,77,0,60,0,0
T,2020-12-30,382,382,0,0,0,0
TE,2020-12-30,32,32,0,0,0,0
TF,2020-12-30,113,85,0,28,0,0
TO,2020-12-30,335,254,0,81,0,0
V,2020-12-30,1695,1363,0,332,0,0
VA,2020-12-30,113,43,0,70,0,0
VI,2020-12-30,57,28,0,29,0,0
Z,2020-12-30,265,260,0,5,0,0
ZA,2020-12-30,15,6,0,9,0,0
A,2020-12-31,1242,837,0,405,0,0
AB,2020-12-31,180,138,0,42,0,0
AL,2020-12-31,217,159,0,58,0,0
AV,2020-12-31,38,11,0,27,0,0
B,2020-12-31,2223,2219,0,0,3,1
BA,2020-12-31,450,161,0,289,0,0
BI,2020-12-31,201,109,0,92,0,0
BU,2020-12-31,44,20,0,24,0,0
C,2020-12-31,244,221,0,23,0,0
CA,2020-12-31,332,191,0,141,0,0
CC,2020-12-31,180,92,0,86,0,2
CE,2020-12-31,15,3,0,12,0,0
CO,2020-12-31,160,83,0,77,0,0
CR,2020-12-31,307,230,0,77,0,0
CS,2020-12-31,340,241,0,99,0,0
CU,2020-12-31,105,49,0,55,1,0
GC,2020-12-31,105,88,0,17,0,0
GI,2020-12-31,338,337,0,0,1,0
GR,2020-12-31,161,123,0,38,0,0
GU,2020-12-31,109,91,0,18,0,0
H,2020-12-31,114,79,0,35,0,0
HU,2020-12-31,45,45,0,0,0,0
J,2020-12-31,146,53,0,93,0,0
L,2020-12-31,172,169,0,0,3,0
LE,2020-12-31,59,41,0,18,0,0
LO,2020-12-31,142,135,0,7,0,0
LU,2020-12-31,47,46,0,1,0,0
M,2020-12-31,1603,905,0,698,0,0
MA,2020-12-31,363,191,0,172,0,0
ML,2020-12-31,38,10,0,28,0,0
MU,2020-12-31,559,356,0,203,0,0
NA,2020-12-31,95,69,0,26,0,0
NC,2020-12-31,69,41,0,28,0,0
O,2020-12-31,130,121,0,9,0,0
OR,2020-12-31,68,59,0,9,0,0
P,2020-12-31,59,30,0,29,0,0
PM,2020-12-31,185,170,0,15,0,0
PO,2020-12-31,131,118,0,13,0,0
S,2020-12-31,107,100,0,2,0,5
SA,2020-12-31,54,34,0,20,0,0
SE,2020-12-31,272,154,0,118,0,0
SG,2020-12-31,74,42,0,32,0,0
SO,2020-12-31,16,9,0,7,0,0
SS,2020-12-31,130,72,0,58,0,0
T,2020-12-31,368,367,0,0,0,1
TE,2020-12-31,27,27,0,0,0,0
TF,2020-12-31,134,103,0,31,0,0
TO,2020-12-31,349,281,0,68,0,0
V,2020-12-31,1605,1287,0,318,0,0
VA,2020-12-31,103,35,0,68,0,0
