ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
VC,2021-01-25,5671,4080,0,1591,0,0
AN,2021-01-26,6666,3994,0,2672,0,0
AR,2021-01-26,727,724,0,3,0,0
AS,2021-01-26,538,500,0,38,0,0
CB,2021-01-26,159,157,0,2,0,0
CE,2021-01-26,34,5,0,29,0,0
CL,2021-01-26,2093,1058,0,1035,0,0
CM,2021-01-26,1796,1401,0,395,0,0
CN,2021-01-26,289,218,0,71,0,0
CT,2021-01-26,3174,3157,0,0,8,9
EX,2021-01-26,732,473,0,258,1,0
GA,2021-01-26,1434,1187,0,247,0,0
IB,2021-01-26,335,261,0,74,0,0
MC,2021-01-26,968,545,1,420,1,1
MD,2021-01-26,5782,3370,0,2412,0,0
ML,2021-01-26,62,19,0,43,0,0
NC,2021-01-26,203,125,0,78,0,0
PV,2021-01-26,929,494,0,435,0,0
RI,2021-01-26,263,244,1,18,0,0
VC,2021-01-26,5500,4185,0,1315,0,0
AN,2021-01-27,7531,4702,0,2829,0,0
AR,2021-01-27,637,631,0,6,0,0
AS,2021-01-27,440,379,0,61,0,0
CB,2021-01-27,117,114,0,3,0,0
CE,2021-01-27,34,1,0,33,0,0
CL,2021-01-27,2012,955,0,1057,0,0
CM,2021-01-27,1691,1263,0,427,1,0
CN,2021-01-27,276,217,0,59,0,0
CT,2021-01-27,3037,3023,0,0,9,5
EX,2021-01-27,585,392,0,193,0,0
GA,2021-01-27,1354,1137,0,217,0,0
IB,2021-01-27,311,239,0,72,0,0
MC,2021-01-27,784,455,0,328,1,0
MD,2021-01-27,3978,2373,0,1605,0,0
ML,2021-01-27,50,17,0,33,0,0
NC,2021-01-27,230,147,0,83,0,0
PV,2021-01-27,943,458,0,485,0,0
RI,2021-01-27,256,238,1,17,0,0
VC,2021-01-27,5457,4361,0,1096,0,0
AN,2021-01-28,6017,3909,0,2108,0,0
AR,2021-01-28,594,589,0,5,0,0
AS,2021-01-28,344,316,0,28,0,0
CB,2021-01-28,108,102,0,6,0,0
CE,2021-01-28,28,7,0,21,0,0
CL,2021-01-28,1762,896,0,866,0,0
CM,2021-01-28,1471,1191,0,280,0,0
CN,2021-01-28,229,174,0,55,0,0
CT,2021-01-28,2983,2967,0,0,10,6
EX,2021-01-28,510,355,0,155,0,0
GA,2021-01-28,1223,1035,0,188,0,0
IB,2021-01-28,275,214,0,61,0,0
MC,2021-01-28,725,440,0,284,1,0
MD,2021-01-28,3809,2144,0,1665,0,0
ML,2021-01-28,59,18,0,41,0,0
NC,2021-01-28,255,166,0,89,0,0
PV,2021-01-28,901,447,0,454,0,0
RI,2021-01-28,223,203,0,20,0,0
VC,2021-01-28,4858,3869,0,989,0,0
AN,2021-01-29,5376,3243,0,2133,0,0
AR,2021-01-29,592,585,0,7,0,0
AS,2021-01-29,452,423,0,29,0,0
CB,2021-01-29,129,123,0,6,0,0
CE,2021-01-29,29,3,0,26,0,0
CL,2021-01-29,1819,928,0,891,0,0
CM,2021-01-29,1393,1127,0,265,1,0
CN,2021-01-29,250,192,0,57,0,1
CT,2021-01-29,2933,2903,0,0,27,3
EX,2021-01-29,506,367,0,139,0,0
GA,2021-01-29,1204,1004,0,200,0,0
IB,2021-01-29,213,184,0,29,0,0
MC,2021-01-29,604,376,0,228,0,0
MD,2021-01-29,4900,2575,0,2325,0,0
ML,2021-01-29,38,13,0,25,0,0
NC,2021-01-29,201,141,0,60,0,0
PV,2021-01-29,760,357,0,403,0,0
RI,2021-01-29,216,200,0,16,0,0
VC,2021-01-29,4194,3356,0,838,0,0
AN,2021-01-30,4201,2810,0,1391,0,0
AR,2021-01-30,503,501,0,2,0,0
AS,2021-01-30,443,415,0,28,0,0
CB,2021-01-30,127,121,0,6,0,0
CE,2021-01-30,27,2,0,25,0,0
CL,2021-01-30,1393,675,0,718,0,0
CM,2021-01-30,734,599,0,135,0,0
CN,2021-01-30,223,170,0,53,0,0
CT,2021-01-30,1762,1759,0,0,1,2
EX,2021-01-30,288,197,0,91,0,0
GA,2021-01-30,1057,883,0,174,0,0
IB,2021-01-30,172,144,0,28,0,0
MC,2021-01-30,581,409,0,171,1,0
MD,2021-01-30,3032,1647,0,1385,0,0
ML,2021-01-30,59,19,0,40,0,0
NC,2021-01-30,200,125,0,75,0,0
PV,2021-01-30,828,493,0,335,0,0
RI,2021-01-30,150,132,0,18,0,0
VC,2021-01-30,3317,2662,0,655,0,0
AN,2021-01-31,2955,1867,0,1088,0,0
AR,2021-01-31,380,377,0,3,0,0
AS,2021-01-31,383,348,0,35,0,0
CB,2021-01-31,99,97,0,2,0,0
CE,2021-01-31,33,2,0,31,0,0
CL,2021-01-31,991,482,0,509,0,0
CM,2021-01-31,633,450,0,183,0,0
CN,2021-01-31,222,164,0,58,0,0
CT,2021-01-31,1400,1399,0,0,0,1
EX,2021-01-31,205,103,0,102,0,0
GA,2021-01-31,884,735,0,149,0,0
IB,2021-01-31,84,70,0,14,0,0
MC,2021-01-31,306,179,1,126,0,0
MD,2021-01-31,2262,1055,0,1207,0,0
ML,2021-01-31,35,16,0,19,0,0
NC,2021-01-31,150,88,0,62,0,0
PV,2021-01-31,859,478,0,381,0,0
RI,2021-01-31,73,69,0,4,0,0
VC,2021-01-31,2071,1578,0,493,0,0
AN,2021-02-01,4494,2515,0,1979,0,0
AR,2021-02-01,557,551,0,5,1,0
AS,2021-02-01,443,388,0,55,0,0
CB,2021-02-01,132,128,0,4,0,0
CE,2021-02-01,38,3,0,35,0,0
CL,2021-02-01,1476,762,0,714,0,0
CM,2021-02-01,991,773,0,218,0,0
CN,2021-02-01,224,173,0,51,0,0
CT,2021-02-01,2935,2894,0,0,10,31
EX,2021-02-01,322,196,0,126,0,0
GA,2021-02-01,1036,862,0,174,0,0
IB,2021-02-01,347,258,0,89,0,0
MC,2021-02-01,485,259,0,225,1,0
MD,2021-02-01,3747,1903,0,1844,0,0
ML,2021-02-01,50,14,0,36,0,0
NC,2021-02-01,215,144,0,71,0,0
PV,2021-02-01,867,476,0,391,0,0
RI,2021-02-01,118,105,0,13,0,0
VC,2021-02-01,3167,2468,0,699,0,0
AN,2021-02-02,4127,2698,0,1429,0,0
AR,2021-02-02,537,532,0,5,0,0
AS,2021-02-02,416,380,0,36,0,0
CB,2021-02-02,111,96,0,15,0,0
CE,2021-02-02,34,2,0,32,0,0
CL,2021-02-02,1204,638,0,566,0,0
CM,2021-02-02,1014,866,0,148,0,0
CN,2021-02-02,228,165,0,63,0,0
CT,2021-02-02,2658,2634,0,0,10,14
EX,2021-02-02,279,201,1,77,0,0
GA,2021-02-02,904,769,0,135,0,0
IB,2021-02-02,331,251,0,80,0,0
MC,2021-02-02,480,311,0,169,0,0
MD,2021-02-02,4225,2434,0,1791,0,0
ML,2021-02-02,35,12,0,23,0,0
NC,2021-02-02,155,106,0,49,0,0
PV,2021-02-02,880,499,0,381,0,0
RI,2021-02-02,165,155,0,10,0,0
VC,2021-02-02,2914,2433,0,481,0,0
AN,2021-02-03,4056,2760,0,1296,0,0
AR,2021-02-03,454,450,0,4,0,0
AS,2021-02-03,280,244,0,36,0,0
CB,2021-02-03,81,80,0,1,0,0
CE,2021-02-03,29,0,0,29,0,0
CL,2021-02-03,1202,673,0,529,0,0
CM,2021-02-03,890,769,0,121,0,0
CN,2021-02-03,186,145,0,41,0,0
CT,2021-02-03,2298,2265,0,0,20,13
EX,2021-02-03,244,162,1,81,0,0
GA,2021-02-03,815,701,0,113,1,0
IB,2021-02-03,253,216,0,37,0,0
MC,2021-02-03,454,289,0,163,1,1
MD,2021-02-03,3005,1804,0,1201,0,0
ML,2021-02-03,39,16,0,23,0,0
NC,2021-02-03,184,126,0,58,0,0
PV,2021-02-03,750,389,0,361,0,0
RI,2021-02-03,122,115,0,7,0,0
VC,2021-02-03,2719,2304,0,415,0,0
AN,2021-02-04,3554,2431,0,1123,0,0
AR,2021-02-04,454,446,0,8,0,0
AS,2021-02-04,269,248,0,21,0,0
CB,2021-02-04,72,68,0,4,0,0
CE,2021-02-04,21,7,0,14,0,0
CL,2021-02-04,1033,568,0,465,0,0
CM,2021-02-04,669,532,0,137,0,0
CN,2021-02-04,187,140,0,47,0,0
CT,2021-02-04,2137,2099,0,0,16,22
EX,2021-02-04,212,149,0,63,0,0
GA,2021-02-04,706,627,0,79,0,0
IB,2021-02-04,169,131,0,38,0,0
MC,2021-02-04,336,204,0,131,0,1
MD,2021-02-04,2721,1572,0,1149,0,0
ML,2021-02-04,40,18,0,22,0,0
NC,2021-02-04,131,103,0,28,0,0
PV,2021-02-04,689,358,0,331,0,0
RI,2021-02-04,100,92,0,7,1,0
VC,2021-02-04,2180,1865,0,315,0,0
AN,2021-02-05,3417,2321,0,1096,0,0
AR,2021-02-05,451,446,0,5,0,0
AS,2021-02-05,229,200,0,29,0,0
CB,2021-02-05,94,89,0,5,0,0
CE,2021-02-05,47,2,0,45,0,0
CL,2021-02-05,986,481,0,505,0,0
CM,2021-02-05,644,541,0,103,0,0
CN,2021-02-05,216,160,0,56,0,0
CT,2021-02-05,2054,2012,0,0,12,30
EX,2021-02-05,199,140,0,59,0,0
GA,2021-02-05,592,510,0,82,0,0
IB,2021-02-05,137,108,0,29,0,0
MC,2021-02-05,283,173,0,110,0,0
MD,2021-02-05,3438,1911,0,1527,0,0
ML,2021-02-05,55,17,0,38,0,0
NC,2021-02-05,146,94,0,52,0,0
PV,2021-02-05,664,335,0,329,0,0
RI,2021-02-05,76,69,0,7,0,0
VC,2021-02-05,2019,1680,0,339,0,0
AN,2021-02-06,2454,1787,0,667,0,0
AR,2021-02-06,300,296,0,4,0,0
AS,2021-02-06,271,249,0,22,0,0
CB,2021-02-06,83,82,0,1,0,0
CE,2021-02-06,31,4,0,27,0,0
CL,2021-02-06,677,344,0,333,0,0
CM,2021-02-06,420,342,0,78,0,0
CN,2021-02-06,199,138,0,61,0,0
CT,2021-02-06,1285,1243,0,0,2,40
EX,2021-02-06,137,89,0,48,0,0
GA,2021-02-06,500,429,0,71,0,0
IB,2021-02-06,123,97,0,26,0,0
MC,2021-02-06,286,155,0,131,0,0
MD,2021-02-06,2019,1058,0,961,0,0
ML,2021-02-06,33,10,0,23,0,0
NC,2021-02-06,110,74,0,36,0,0
PV,2021-02-06,620,393,0,227,0,0
RI,2021-02-06,50,45,0,5,0,0
VC,2021-02-06,1408,1158,0,250,0,0
AN,2021-02-07,1647,1043,0,604,0,0
AR,2021-02-07,260,257,0,3,0,0
AS,2021-02-07,279,242,0,37,0,0
CB,2021-02-07,64,62,0,2,0,0
CE,2021-02-07,23,4,0,19,0,0
CL,2021-02-07,520,236,0,284,0,0
CM,2021-02-07,277,185,0,92,0,0
CN,2021-02-07,212,153,0,59,0,0
CT,2021-02-07,1084,1016,0,0,1,67
EX,2021-02-07,82,52,0,30,0,0
GA,2021-02-07,390,331,0,59,0,0
IB,2021-02-07,85,57,0,28,0,0
MC,2021-02-07,154,102,1,51,0,0
MD,2021-02-07,1437,651,0,786,0,0
ML,2021-02-07,26,11,0,15,0,0
NC,2021-02-07,94,56,0,38,0,0
PV,2021-02-07,615,370,0,245,0,0
RI,2021-02-07,47,43,0,4,0,0
VC,2021-02-07,755,567,0,188,0,0
AN,2021-02-08,2332,1390,0,942,0,0
AR,2021-02-08,358,353,0,5,0,0
AS,2021-02-08,253,222,0,31,0,0
CB,2021-02-08,84,81,0,3,0,0
CE,2021-02-08,22,5,0,17,0,0
CL,2021-02-08,721,363,0,357,0,1
CM,2021-02-08,483,352,0,130,1,0
CN,2021-02-08,190,120,0,70,0,0
CT,2021-02-08,2092,1910,0,0,14,168
EX,2021-02-08,164,105,0,59,0,0
GA,2021-02-08,595,484,0,111,0,0
IB,2021-02-08,157,118,0,39,0,0
MC,2021-02-08,227,112,0,115,0,0
MD,2021-02-08,2615,1265,0,1350,0,0
ML,2021-02-08,33,5,0,28,0,0
NC,2021-02-08,110,73,0,37,0,0
PV,2021-02-08,595,333,0,262,0,0
RI,2021-02-08,39,28,0,11,0,0
VC,2021-02-08,1313,1049,0,264,0,0
AN,2021-02-09,2458,1729,0,729,0,0
AR,2021-02-09,347,346,0,1,0,0
AS,2021-02-09,214,197,0,17,0,0
CB,2021-02-09,78,76,0,2,0,0
CE,2021-02-09,32,3,0,29,0,0
CL,2021-02-09,640,354,0,286,0,0
CM,2021-02-09,398,317,0,81,0,0
CN,2021-02-09,193,129,0,64,0,0
CT,2021-02-09,1777,1557,0,0,24,196
EX,2021-02-09,88,74,0,14,0,0
GA,2021-02-09,511,443,0,68,0,0
IB,2021-02-09,147,115,0,32,0,0
MC,2021-02-09,242,155,0,87,0,0
MD,2021-02-09,2589,1499,0,1090,0,0
ML,2021-02-09,28,10,0,18,0,0
NC,2021-02-09,83,52,0,31,0,0
PV,2021-02-09,624,350,0,274,0,0
RI,2021-02-09,40,30,0,9,1,0
VC,2021-02-09,1231,1048,0,183,0,0
AN,2021-02-10,2312,1638,0,674,0,0
AR,2021-02-10,335,333,0,2,0,0
AS,2021-02-10,200,183,0,17,0,0
CB,2021-02-10,65,59,0,6,0,0
CE,2021-02-10,26,4,0,22,0,0
CL,2021-02-10,598,331,0,267,0,0
CM,2021-02-10,362,280,0,82,0,0
CN,2021-02-10,190,130,0,60,0,0
CT,2021-02-10,1556,1207,0,0,16,333
EX,2021-02-10,119,88,0,31,0,0
GA,2021-02-10,531,464,0,67,0,0
IB,2021-02-10,125,89,0,36,0,0
MC,2021-02-10,190,112,0,77,1,0
MD,2021-02-10,2074,1156,0,918,0,0
ML,2021-02-10,27,8,0,19,0,0
NC,2021-02-10,88,57,0,31,0,0
PV,2021-02-10,483,277,0,206,0,0
RI,2021-02-10,35,28,0,7,0,0
VC,2021-02-10,1023,858,0,165,0,0
AN,2021-02-11,2013,1459,0,554,0,0
AR,2021-02-11,260,259,0,1,0,0
AS,2021-02-11,145,131,0,14,0,0
CB,2021-02-11,94,90,0,4,0,0
CE,2021-02-11,19,2,0,17,0,0
CL,2021-02-11,490,253,0,237,0,0
CM,2021-02-11,295,241,0,54,0,0
CN,2021-02-11,194,150,0,44,0,0
CT,2021-02-11,1463,934,0,0,25,504
EX,2021-02-11,122,92,0,30,0,0
GA,2021-02-11,473,407,0,66,0,0
IB,2021-02-11,101,73,0,28,0,0
MC,2021-02-11,158,88,0,70,0,0
MD,2021-02-11,1637,960,0,677,0,0
ML,2021-02-11,33,10,0,23,0,0
NC,2021-02-11,80,60,0,20,0,0
PV,2021-02-11,478,247,0,231,0,0
RI,2021-02-11,43,34,0,9,0,0
VC,2021-02-11,986,827,0,159,0,0
AN,2021-02-12,1960,1404,0,556,0,0
AR,2021-02-12,277,274,0,3,0,0
AS,2021-02-12,134,120,0,14,0,0
CB,2021-02-12,84,83,0,1,0,0
CE,2021-02-12,17,1,0,16,0,0
CL,2021-02-12,499,242,0,257,0,0
CM,2021-02-12,297,231,0,65,1,0
CN,2021-02-12,178,108,0,70,0,0
CT,2021-02-12,1581,996,0,0,17,568
EX,2021-02-12,66,47,0,19,0,0
GA,2021-02-12,394,326,0,68,0,0
IB,2021-02-12,102,73,0,29,0,0
MC,2021-02-12,216,126,0,89,0,1
MD,2021-02-12,2167,1185,0,982,0,0
ML,2021-02-12,45,11,0,34,0,0
NC,2021-02-12,58,35,0,23,0,0
PV,2021-02-12,432,216,0,216,0,0
RI,2021-02-12,31,20,0,10,1,0
VC,2021-02-12,888,743,0,145,0,0
AN,2021-02-13,1316,946,0,370,0,0
AR,2021-02-13,207,204,0,3,0,0
AS,2021-02-13,164,151,0,13,0,0
CB,2021-02-13,52,49,0,3,0,0
CE,2021-02-13,23,1,0,22,0,0
CL,2021-02-13,378,216,0,162,0,0
CM,2021-02-13,184,140,0,44,0,0
CN,2021-02-13,151,108,0,43,0,0
CT,2021-02-13,1034,555,0,0,8,471
EX,2021-02-13,95,66,0,29,0,0
GA,2021-02-13,364,313,0,51,0,0
IB,2021-02-13,75,57,0,18,0,0
MC,2021-02-13,134,86,0,48,0,0
MD,2021-02-13,1397,683,0,714,0,0
ML,2021-02-13,12,9,0,3,0,0
NC,2021-02-13,54,33,0,21,0,0
PV,2021-02-13,400,270,0,130,0,0
RI,2021-02-13,26,15,0,11,0,0
VC,2021-02-13,632,502,0,130,0,0
AN,2021-02-14,1017,660,0,357,0,0
AR,2021-02-14,160,158,0,2,0,0
AS,2021-02-14,190,175,0,15,0,0
CB,2021-02-14,46,42,0,4,0,0
CE,2021-02-14,11,0,0,11,0,0
CL,2021-02-14,250,116,0,134,0,0
CM,2021-02-14,131,92,0,39,0,0
CN,2021-02-14,145,96,0,49,0,0
CT,2021-02-14,883,449,0,0,14,420
EX,2021-02-14,34,24,0,10,0,0
GA,2021-02-14,342,302,0,40,0,0
IB,2021-02-14,108,75,0,33,0,0
MC,2021-02-14,85,44,0,40,0,1
MD,2021-02-14,1083,513,0,570,0,0
ML,2021-02-14,18,9,0,9,0,0
NC,2021-02-14,51,25,0,26,0,0
PV,2021-02-14,446,286,0,160,0,0
RI,2021-02-14,25,15,0,10,0,0
VC,2021-02-14,386,279,0,107,0,0
AN,2021-02-15,1363,856,0,507,0,0
AR,2021-02-15,263,260,0,3,0,0
AS,2021-02-15,190,170,0,20,0,0
CB,2021-02-15,96,92,0,4,0,0
CE,2021-02-15,23,2,0,21,0,0
CL,2021-02-15,400,204,0,196,0,0
CM,2021-02-15,247,155,0,92,0,0
CN,2021-02-15,124,87,0,37,0,0
CT,2021-02-15,1649,969,0,1,13,666
EX,2021-02-15,89,74,0,15,0,0
GA,2021-02-15,363,315,0,48,0,0
IB,2021-02-15,95,70,0,25,0,0
MC,2021-02-15,128,61,0,67,0,0
MD,2021-02-15,1956,952,0,1004,0,0
ML,2021-02-15,21,6,0,15,0,0
NC,2021-02-15,65,42,0,23,0,0
PV,2021-02-15,436,239,0,197,0,0
RI,2021-02-15,25,13,0,12,0,0
VC,2021-02-15,664,529,0,135,0,0
AN,2021-02-16,1507,1039,0,468,0,0
AR,2021-02-16,235,230,0,5,0,0
AS,2021-02-16,161,142,0,19,0,0
CB,2021-02-16,55,50,0,5,0,0
CE,2021-02-16,23,1,0,22,0,0
CL,2021-02-16,382,178,0,204,0,0
CM,2021-02-16,217,161,0,56,0,0
CN,2021-02-16,183,138,0,45,0,0
CT,2021-02-16,1609,1022,0,0,24,563
EX,2021-02-16,48,32,0,16,0,0
GA,2021-02-16,328,286,0,42,0,0
IB,2021-02-16,77,55,0,22,0,0
MC,2021-02-16,156,93,0,63,0,0
MD,2021-02-16,1784,1000,0,784,0,0
ML,2021-02-16,32,17,0,15,0,0
NC,2021-02-16,73,44,0,29,0,0
PV,2021-02-16,434,265,0,169,0,0
RI,2021-02-16,16,9,0,7,0,0
VC,2021-02-16,609,505,0,104,0,0
AN,2021-02-17,1280,907,0,373,0,0
AR,2021-02-17,205,205,0,0,0,0
AS,2021-02-17,142,126,0,16,0,0
CB,2021-02-17,49,49,0,0,0,0
CE,2021-02-17,18,1,0,17,0,0
CL,2021-02-17,362,184,0,178,0,0
CM,2021-02-17,205,147,0,58,0,0
CN,2021-02-17,162,101,0,61,0,0
CT,2021-02-17,1485,939,0,0,16,530
EX,2021-02-17,34,19,0,15,0,0
GA,2021-02-17,308,266,0,42,0,0
IB,2021-02-17,85,71,0,14,0,0
MC,2021-02-17,134,74,0,59,0,1
MD,2021-02-17,1533,767,0,766,0,0
ML,2021-02-17,21,9,0,12,0,0
NC,2021-02-17,58,42,0,16,0,0
PV,2021-02-17,373,191,0,182,0,0
RI,2021-02-17,19,11,0,8,0,0
VC,2021-02-17,505,411,0,94,0,0
AN,2021-02-18,1120,811,0,309,0,0
AR,2021-02-18,178,178,0,0,0,0
AS,2021-02-18,117,105,0,12,0,0
CB,2021-02-18,64,61,0,3,0,0
CE,2021-02-18,8,0,0,8,0,0
CL,2021-02-18,304,153,0,151,0,0
CM,2021-02-18,182,132,0,50,0,0
CN,2021-02-18,153,104,0,49,0,0
CT,2021-02-18,1463,924,0,0,25,514
EX,2021-02-18,49,43,0,6,0,0
GA,2021-02-18,302,272,0,30,0,0
IB,2021-02-18,71,52,0,19,0,0
MC,2021-02-18,115,66,1,48,0,0
MD,2021-02-18,1312,715,0,597,0,0
ML,2021-02-18,15,3,0,12,0,0
NC,2021-02-18,77,49,0,28,0,0
PV,2021-02-18,379,192,0,187,0,0
RI,2021-02-18,21,13,0,8,0,0
VC,2021-02-18,401,332,0,69,0,0
AN,2021-02-19,1084,760,0,324,0,0
AR,2021-02-19,206,205,0,1,0,0
AS,2021-02-19,122,106,0,16,0,0
CB,2021-02-19,55,54,0,1,0,0
CE,2021-02-19,13,0,0,13,0,0
CL,2021-02-19,360,170,0,190,0,0
CM,2021-02-19,176,126,0,49,1,0
CN,2021-02-19,161,117,0,44,0,0
CT,2021-02-19,1272,763,0,0,11,498
EX,2021-02-19,64,47,0,17,0,0
GA,2021-02-19,249,223,0,26,0,0
IB,2021-02-19,56,37,0,19,0,0
MC,2021-02-19,129,66,0,63,0,0
MD,2021-02-19,1498,798,0,700,0,0
ML,2021-02-19,29,11,0,18,0,0
NC,2021-02-19,55,32,0,23,0,0
PV,2021-02-19,386,217,0,169,0,0
RI,2021-02-19,20,9,0,11,0,0
VC,2021-02-19,410,338,0,72,0,0
AN,2021-02-20,861,605,0,256,0,0
AR,2021-02-20,165,164,0,1,0,0
AS,2021-02-20,151,140,0,11,0,0
CB,2021-02-20,52,51,0,1,0,0
CE,2021-02-20,6,0,0,6,0,0
CL,2021-02-20,247,110,0,137,0,0
CM,2021-02-20,113,75,0,38,0,0
CN,2021-02-20,175,115,0,60,0,0
CT,2021-02-20,992,556,0,0,4,432
EX,2021-02-20,40,21,0,19,0,0
GA,2021-02-20,249,214,0,35,0,0
IB,2021-02-20,49,38,0,11,0,0
MC,2021-02-20,95,57,0,38,0,0
MD,2021-02-20,1098,540,0,558,0,0
ML,2021-02-20,20,7,0,13,0,0
NC,2021-02-20,55,41,0,14,0,0
PV,2021-02-20,321,219,0,102,0,0
RI,2021-02-20,7,4,0,3,0,0
VC,2021-02-20,367,309,0,58,0,0
AN,2021-02-21,561,337,0,224,0,0
AR,2021-02-21,129,128,0,1,0,0
AS,2021-02-21,150,128,0,22,0,0
CB,2021-02-21,46,43,0,3,0,0
CE,2021-02-21,13,2,0,11,0,0
CL,2021-02-21,197,87,0,110,0,0
CM,2021-02-21,83,53,0,30,0,0
CN,2021-02-21,161,108,0,53,0,0
CT,2021-02-21,806,399,0,0,5,402
EX,2021-02-21,35,18,0,17,0,0
GA,2021-02-21,201,177,0,24,0,0
IB,2021-02-21,46,27,0,19,0,0
MC,2021-02-21,65,41,0,24,0,0
MD,2021-02-21,981,460,0,521,0,0
ML,2021-02-21,17,6,0,11,0,0
NC,2021-02-21,65,45,0,20,0,0
PV,2021-02-21,329,201,0,128,0,0
RI,2021-02-21,10,7,0,3,0,0
VC,2021-02-21,226,173,0,53,0,0
AN,2021-02-22,987,617,0,370,0,0
AR,2021-02-22,203,202,0,1,0,0
AS,2021-02-22,142,133,0,9,0,0
CB,2021-02-22,53,50,0,3,0,0
CE,2021-02-22,8,3,0,5,0,0
CL,2021-02-22,316,138,0,178,0,0
CM,2021-02-22,143,102,0,41,0,0
CN,2021-02-22,180,128,0,52,0,0
CT,2021-02-22,1519,926,0,0,15,578
EX,2021-02-22,27,15,0,11,0,1
GA,2021-02-22,270,229,0,41,0,0
IB,2021-02-22,58,41,0,17,0,0
MC,2021-02-22,101,52,0,49,0,0
MD,2021-02-22,1474,673,0,801,0,0
ML,2021-02-22,19,5,0,14,0,0
NC,2021-02-22,63,43,0,20,0,0
PV,2021-02-22,370,187,0,183,0,0
RI,2021-02-22,18,12,0,6,0,0
VC,2021-02-22,324,250,0,74,0,0
AN,2021-02-23,1039,686,0,353,0,0
AR,2021-02-23,183,182,0,1,0,0
AS,2021-02-23,164,151,0,13,0,0
CB,2021-02-23,47,47,0,0,0,0
CE,2021-02-23,21,2,0,19,0,0
CL,2021-02-23,267,118,0,149,0,0
CM,2021-02-23,156,110,0,46,0,0
CN,2021-02-23,185,134,0,51,0,0
CT,2021-02-23,1434,936,0,0,20,478
EX,2021-02-23,42,18,0,24,0,0
GA,2021-02-23,238,211,0,27,0,0
IB,2021-02-23,55,39,0,16,0,0
MC,2021-02-23,119,83,0,36,0,0
MD,2021-02-23,1346,730,0,616,0,0
ML,2021-02-23,27,6,0,21,0,0
NC,2021-02-23,68,49,0,19,0,0
PV,2021-02-23,321,183,0,138,0,0
RI,2021-02-23,20,9,0,11,0,0
VC,2021-02-23,362,312,0,50,0,0
AN,2021-02-24,926,612,0,314,0,0
AR,2021-02-24,172,172,0,0,0,0
AS,2021-02-24,112,93,0,19,0,0
CB,2021-02-24,49,46,0,3,0,0
CE,2021-02-24,12,1,0,11,0,0
CL,2021-02-24,223,110,0,113,0,0
CM,2021-02-24,134,81,0,53,0,0
CN,2021-02-24,180,130,0,50,0,0
CT,2021-02-24,1236,777,0,0,17,442
EX,2021-02-24,41,20,0,21,0,0
GA,2021-02-24,233,209,0,24,0,0
IB,2021-02-24,40,30,0,10,0,0
MC,2021-02-24,84,51,0,33,0,0
MD,2021-02-24,1181,636,0,545,0,0
ML,2021-02-24,18,5,0,13,0,0
NC,2021-02-24,80,59,0,21,0,0
PV,2021-02-24,312,164,0,148,0,0
RI,2021-02-24,14,7,0,7,0,0
VC,2021-02-24,297,245,0,52,0,0
AN,2021-02-25,801,535,0,266,0,0
AR,2021-02-25,183,183,0,0,0,0
AS,2021-02-25,103,95,0,8,0,0
CB,2021-02-25,40,39,0,1,0,0
CE,2021-02-25,13,0,0,13,0,0
CL,2021-02-25,226,103,0,123,0,0
CM,2021-02-25,194,135,0,59,0,0
CN,2021-02-25,174,128,0,46,0,0
CT,2021-02-25,1110,683,0,0,6,421
EX,2021-02-25,36,21,0,15,0,0
GA,2021-02-25,229,208,0,21,0,0
IB,2021-02-25,47,35,0,12,0,0
MC,2021-02-25,88,48,0,40,0,0
MD,2021-02-25,1055,592,0,463,0,0
ML,2021-02-25,14,5,0,9,0,0
NC,2021-02-25,47,29,0,18,0,0
PV,2021-02-25,267,128,0,139,0,0
RI,2021-02-25,13,5,0,8,0,0
VC,2021-02-25,296,254,0,42,0,0
AN,2021-02-26,923,617,0,306,0,0
AR,2021-02-26,166,166,0,0,0,0
AS,2021-02-26,150,138,0,12,0,0
CB,2021-02-26,43,39,0,4,0,0
CE,2021-02-26,30,1,0,29,0,0
CL,2021-02-26,253,109,0,144,0,0
CM,2021-02-26,163,114,0,49,0,0
CN,2021-02-26,161,115,0,46,0,0
CT,2021-02-26,1124,683,0,0,17,424
EX,2021-02-26,33,19,0,14,0,0
GA,2021-02-26,198,168,0,30,0,0
IB,2021-02-26,32,23,0,9,0,0
MC,2021-02-26,90,51,0,39,0,0
MD,2021-02-26,1200,632,0,568,0,0
ML,2021-02-26,37,10,0,27,0,0
NC,2021-02-26,47,21,0,26,0,0
PV,2021-02-26,350,197,0,153,0,0
RI,2021-02-26,17,10,0,7,0,0
VC,2021-02-26,293,241,0,52,0,0
AN,2021-02-27,702,447,0,255,0,0
AR,2021-02-27,134,134,0,0,0,0
AS,2021-02-27,148,137,0,11,0,0
CB,2021-02-27,33,29,0,4,0,0
CE,2021-02-27,11,3,0,8,0,0
CL,2021-02-27,174,72,0,102,0,0
CM,2021-02-27,126,91,0,35,0,0
CN,2021-02-27,171,116,0,55,0,0
CT,2021-02-27,792,455,0,0,5,332
EX,2021-02-27,24,15,0,9,0,0
GA,2021-02-27,165,147,0,18,0,0
IB,2021-02-27,26,18,0,8,0,0
MC,2021-02-27,61,31,0,30,0,0
