provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
LO,2020-10-08,107,105,0,1,1
LU,2020-10-08,22,22,0,0,0
M,2020-10-08,2195,1202,0,993,0
MA,2020-10-08,224,193,0,31,0
ME,2020-10-08,50,46,0,4,0
MU,2020-10-08,377,377,0,0,0
NA,2020-10-08,448,438,0,10,0
O,2020-10-08,164,164,0,0,0
OR,2020-10-08,99,99,0,0,0
P,2020-10-08,73,72,0,1,0
PM,2020-10-08,111,110,0,1,0
PO,2020-10-08,79,79,0,0,0
S,2020-10-08,45,45,0,0,0
SA,2020-10-08,100,88,0,12,0
SE,2020-10-08,709,594,0,115,0
SG,2020-10-08,56,45,0,11,0
SO,2020-10-08,18,17,0,1,0
SS,2020-10-08,153,153,0,0,0
T,2020-10-08,216,216,0,0,0
TE,2020-10-08,51,50,0,1,0
TF,2020-10-08,69,68,0,0,1
TO,2020-10-08,287,272,0,15,0
V,2020-10-08,287,287,0,0,0
VA,2020-10-08,162,152,0,10,0
VI,2020-10-08,77,77,0,0,0
Z,2020-10-08,344,336,0,8,0
ZA,2020-10-08,26,25,0,1,0
A,2020-10-09,186,186,0,0,0
AB,2020-10-09,91,89,0,2,0
AL,2020-10-09,66,62,0,4,0
AV,2020-10-09,30,29,0,1,0
B,2020-10-09,1860,1856,0,4,0
BA,2020-10-09,166,161,0,5,0
BI,2020-10-09,260,260,0,0,0
BU,2020-10-09,119,116,0,3,0
C,2020-10-09,94,94,0,0,0
CA,2020-10-09,168,154,0,14,0
CC,2020-10-09,68,64,0,4,0
CE,2020-10-09,22,22,0,0,0
CO,2020-10-09,194,134,0,60,0
CR,2020-10-09,77,67,0,10,0
CS,2020-10-09,45,45,0,0,0
CU,2020-10-09,74,61,0,13,0
GC,2020-10-09,38,36,0,0,2
GI,2020-10-09,278,277,0,1,0
GR,2020-10-09,535,507,0,28,0
GU,2020-10-09,102,89,0,13,0
H,2020-10-09,48,41,0,7,0
HU,2020-10-09,108,108,0,0,0
J,2020-10-09,255,161,0,94,0
L,2020-10-09,112,110,0,2,0
LE,2020-10-09,169,161,0,8,0
LO,2020-10-09,118,116,0,2,0
LU,2020-10-09,26,26,0,0,0
M,2020-10-09,2247,1200,0,1047,0
MA,2020-10-09,276,215,0,61,0
ME,2020-10-09,42,41,0,1,0
MU,2020-10-09,436,436,0,0,0
NA,2020-10-09,507,492,0,15,0
O,2020-10-09,142,142,0,0,0
OR,2020-10-09,87,87,0,0,0
P,2020-10-09,69,68,0,1,0
PM,2020-10-09,118,118,0,0,0
PO,2020-10-09,68,68,0,0,0
S,2020-10-09,59,59,0,0,0
SA,2020-10-09,130,123,0,7,0
SE,2020-10-09,664,503,0,161,0
SG,2020-10-09,33,31,0,2,0
SO,2020-10-09,22,22,0,0,0
SS,2020-10-09,227,227,0,0,0
T,2020-10-09,235,235,0,0,0
TE,2020-10-09,79,77,0,2,0
TF,2020-10-09,78,77,0,0,1
TO,2020-10-09,312,300,0,12,0
V,2020-10-09,284,284,0,0,0
VA,2020-10-09,176,169,0,7,0
VI,2020-10-09,47,47,0,0,0
Z,2020-10-09,325,318,0,7,0
ZA,2020-10-09,29,25,0,4,0
A,2020-10-10,170,170,0,0,0
AB,2020-10-10,82,80,0,2,0
AL,2020-10-10,76,74,0,2,0
AV,2020-10-10,29,28,0,1,0
B,2020-10-10,1084,1084,0,0,0
BA,2020-10-10,146,144,0,2,0
BI,2020-10-10,182,182,0,0,0
BU,2020-10-10,166,164,0,2,0
C,2020-10-10,94,94,0,0,0
CA,2020-10-10,112,108,0,4,0
CC,2020-10-10,77,75,0,2,0
CE,2020-10-10,28,28,0,0,0
CO,2020-10-10,187,132,0,55,0
CR,2020-10-10,90,80,0,10,0
CS,2020-10-10,43,43,0,0,0
CU,2020-10-10,70,61,0,9,0
GC,2020-10-10,52,50,0,0,2
GI,2020-10-10,150,150,0,0,0
GR,2020-10-10,307,298,0,9,0
GU,2020-10-10,73,59,0,14,0
H,2020-10-10,71,68,0,3,0
HU,2020-10-10,111,110,0,1,0
J,2020-10-10,209,150,0,59,0
L,2020-10-10,103,103,0,0,0
LE,2020-10-10,163,153,0,10,0
LO,2020-10-10,111,108,0,3,0
LU,2020-10-10,18,18,0,0,0
M,2020-10-10,1324,600,0,724,0
MA,2020-10-10,156,136,0,20,0
ME,2020-10-10,46,44,0,2,0
MU,2020-10-10,347,347,0,0,0
NA,2020-10-10,504,493,0,11,0
O,2020-10-10,186,186,0,0,0
OR,2020-10-10,64,64,0,0,0
P,2020-10-10,103,103,0,0,0
PM,2020-10-10,118,118,0,0,0
PO,2020-10-10,65,65,0,0,0
S,2020-10-10,55,55,0,0,0
SA,2020-10-10,127,110,0,17,0
SE,2020-10-10,313,213,0,100,0
SG,2020-10-10,15,15,0,0,0
SO,2020-10-10,13,13,0,0,0
SS,2020-10-10,186,186,0,0,0
T,2020-10-10,137,137,0,0,0
TE,2020-10-10,63,63,0,0,0
TF,2020-10-10,53,53,0,0,0
TO,2020-10-10,201,190,0,11,0
V,2020-10-10,196,196,0,0,0
VA,2020-10-10,153,145,0,8,0
VI,2020-10-10,44,44,0,0,0
Z,2020-10-10,311,297,0,14,0
ZA,2020-10-10,32,28,0,4,0
A,2020-10-11,97,97,0,0,0
AB,2020-10-11,46,44,0,2,0
AL,2020-10-11,46,45,0,1,0
AV,2020-10-11,25,20,0,5,0
B,2020-10-11,849,849,0,0,0
BA,2020-10-11,172,172,0,0,0
BI,2020-10-11,268,268,0,0,0
BU,2020-10-11,78,77,0,1,0
C,2020-10-11,81,81,0,0,0
CA,2020-10-11,61,56,0,5,0
CC,2020-10-11,70,66,0,4,0
CE,2020-10-11,18,18,0,0,0
CO,2020-10-11,133,100,0,33,0
CR,2020-10-11,53,44,0,9,0
CS,2020-10-11,31,31,0,0,0
CU,2020-10-11,36,30,0,6,0
GC,2020-10-11,29,27,0,0,2
GI,2020-10-11,97,97,0,0,0
GR,2020-10-11,121,102,0,19,0
GU,2020-10-11,68,59,0,9,0
H,2020-10-11,26,24,0,2,0
HU,2020-10-11,89,88,0,1,0
J,2020-10-11,113,79,0,34,0
L,2020-10-11,91,91,0,0,0
LE,2020-10-11,144,136,0,8,0
LO,2020-10-11,113,109,0,4,0
LU,2020-10-11,23,23,0,0,0
M,2020-10-11,1050,457,0,593,0
MA,2020-10-11,95,69,0,26,0
ME,2020-10-11,27,26,0,1,0
MU,2020-10-11,336,336,0,0,0
NA,2020-10-11,492,482,0,10,0
O,2020-10-11,190,190,0,0,0
OR,2020-10-11,65,65,0,0,0
P,2020-10-11,54,53,0,1,0
PM,2020-10-11,111,111,0,0,0
PO,2020-10-11,65,64,0,1,0
S,2020-10-11,58,58,0,0,0
SA,2020-10-11,112,71,0,41,0
SE,2020-10-11,275,185,0,90,0
SG,2020-10-11,25,23,0,2,0
SO,2020-10-11,9,9,0,0,0
SS,2020-10-11,305,305,0,0,0
T,2020-10-11,144,144,0,0,0
TE,2020-10-11,59,57,0,2,0
TF,2020-10-11,57,57,0,0,0
TO,2020-10-11,136,128,0,8,0
V,2020-10-11,178,178,0,0,0
VA,2020-10-11,111,101,0,10,0
VI,2020-10-11,71,71,0,0,0
Z,2020-10-11,261,255,0,6,0
ZA,2020-10-11,23,18,0,5,0
A,2020-10-12,162,162,0,0,0
AB,2020-10-12,57,55,0,2,0
AL,2020-10-12,35,32,0,3,0
AV,2020-10-12,34,32,0,2,0
B,2020-10-12,902,901,0,0,1
BA,2020-10-12,207,202,0,5,0
BI,2020-10-12,334,334,0,0,0
BU,2020-10-12,88,85,0,3,0
C,2020-10-12,129,129,0,0,0
CA,2020-10-12,48,39,0,9,0
CC,2020-10-12,75,72,1,2,0
CE,2020-10-12,12,11,0,1,0
CO,2020-10-12,123,66,0,57,0
CR,2020-10-12,56,46,0,10,0
CS,2020-10-12,35,35,0,0,0
CU,2020-10-12,61,51,0,10,0
GC,2020-10-12,29,28,0,0,1
GI,2020-10-12,151,151,0,0,0
GR,2020-10-12,177,159,0,18,0
GU,2020-10-12,59,51,0,8,0
H,2020-10-12,27,22,0,5,0
HU,2020-10-12,61,60,0,1,0
J,2020-10-12,133,101,0,32,0
L,2020-10-12,88,88,0,0,0
LE,2020-10-12,292,279,0,13,0
LO,2020-10-12,134,126,0,7,1
LU,2020-10-12,17,17,0,0,0
M,2020-10-12,1080,428,0,652,0
MA,2020-10-12,96,66,0,30,0
ME,2020-10-12,49,48,0,1,0
MU,2020-10-12,367,367,0,0,0
NA,2020-10-12,493,479,0,14,0
O,2020-10-12,198,198,0,0,0
OR,2020-10-12,127,127,0,0,0
P,2020-10-12,86,83,0,3,0
PM,2020-10-12,108,108,0,0,0
PO,2020-10-12,95,95,0,0,0
S,2020-10-12,68,68,0,0,0
SA,2020-10-12,179,143,0,36,0
SE,2020-10-12,202,135,0,67,0
SG,2020-10-12,27,25,0,2,0
SO,2020-10-12,10,10,0,0,0
SS,2020-10-12,372,372,0,0,0
T,2020-10-12,150,150,0,0,0
TE,2020-10-12,47,43,0,4,0
TF,2020-10-12,52,51,0,0,1
TO,2020-10-12,118,114,0,4,0
